dat...date.name.,SPOUT.LEFT.BOTTOM.1FI33513.PV,ROOF.HT.BAY.TOTAL.PWR.1CLBAYTOT_CPV,l_n.2_glass,TMP.GLASS..LEFT.EXIT.1TIC30109.PV,S_AB7_C4_L,re_btm_up_dn,cluster
2016-08-13 21,0.223231866,0.066127766,-0.285277201,0.137321744,-0.436600273,0.787324334,0.322818459
2016-08-13 22,0.130546953,0.029485206,-0.308740278,0.160163245,-0.35285807,0.70108884,0.322818459
2016-08-13 23,0.092224612,0.036588664,-0.308851767,0.156647841,-0.199680241,0.626694174,0.322818459
2016-08-14 00,0.058419024,0.062325981,-0.306247432,0.146864948,-0.073426242,0.588929863,0.322818459
2016-08-14 01,-0.00433077,0.063421151,-0.307270209,0.138875192,0.040880007,0.567293257,0.322818459
2016-08-14 02,-0.006556629,0.076956455,-0.304618053,0.132138787,0.168594825,0.566643,0.322818459
2016-08-14 03,-0.00760961,0.1308773,-0.309933151,0.146751418,0.313721187,0.460002475,0.322818459
2016-08-14 04,-0.010714669,0.209035317,-0.316119412,0.164453096,0.476069164,0.457031751,0.322818459
2016-08-14 05,-0.020625743,0.229288968,-0.313378553,0.171162333,0.656463172,0.459130267,0.322818459
2016-08-14 06,-0.039388506,0.25711065,-0.307215917,0.178423913,0.849858841,0.484424385,0.322818459
2016-08-14 07,-0.02149483,0.219974134,-0.291032984,0.175427634,1.03734643,0.388705694,0.322818459
2016-08-14 08,0.010454941,0.217260041,-0.249503313,0.173662151,1.194112052,0.359774772,0.322818459
2016-08-14 09,0.135163023,0.157973099,-0.214404957,0.175739043,1.184479803,-0.202512178,0.322818459
2016-08-14 10,0.224326928,0.133743481,-0.246443714,0.16150643,1.083148301,0.270789153,0.322818459
2016-08-14 11,0.279120811,0.229621507,-0.262089931,0.141698435,0.865963554,0.836190678,0.322818459
2016-08-14 12,0.284794103,0.100818864,-0.291574908,0.185973372,0.566997758,0.55654103,0.322818459
2016-08-14 13,0.245107516,0.070336756,-0.269412688,0.158472615,0.452396595,0.372521788,0.322818459
2016-08-14 14,0.106210186,0.085749914,-0.254142897,0.141290348,0.384029755,0.386108302,0.322818459
2016-08-14 15,0.04526956,0.159520529,-0.259568572,0.147101951,0.330667655,0.319394555,0.322818459
2016-08-14 16,0.046209968,0.200698122,-0.259811142,0.155825502,0.305320946,0.324294684,0.322818459
2016-08-14 17,0.080324359,0.201918225,-0.261492835,0.160655207,0.290049199,0.326116112,0.322818459
2016-08-14 18,0.146186952,0.203170883,-0.260137971,0.163486986,0.254556059,0.330047732,0.322818459
2016-08-14 19,0.131086714,0.205809291,-0.260385661,0.16616868,0.268470672,0.343382545,0.322818459
2016-08-14 20,0.086551113,0.220326463,-0.25833584,0.161983657,0.3190418,0.338732454,0.322818459
2016-08-14 21,0.015648909,0.219762148,-0.255660695,0.161490268,0.360521057,0.318748513,0.322818459
2016-08-14 22,-0.034052932,0.211648609,-0.254495975,0.158888036,0.29872086,0.316434873,0.322818459
2016-08-14 23,-0.072062881,0.23575031,-0.258187496,0.161624819,0.196109782,0.302622655,0.322818459
2016-08-15 00,-0.080214845,0.250735454,-0.260589015,0.166384138,0.121065127,0.308929706,0.346085271
2016-08-15 01,-0.100850299,0.262049828,-0.262080709,0.16901098,0.122579943,0.29888597,0.346085271
2016-08-15 02,-0.137788643,0.270493941,-0.25968214,0.163583824,0.146343031,0.288106104,0.346085271
2016-08-15 03,-0.160784384,0.267126251,-0.259211635,0.164623326,0.135857674,0.278866051,0.346085271
2016-08-15 04,-0.1744573,0.261382521,-0.257698224,0.162845689,0.15905354,0.277321989,0.346085271
2016-08-15 05,-0.151731098,0.259900126,-0.258882659,0.16552242,0.126265777,0.276550333,0.346085271
2016-08-15 06,-0.125977832,0.261449671,-0.260073042,0.169195045,0.100476973,0.281011609,0.346085271
2016-08-15 07,-0.103512718,0.262007793,-0.259366043,0.171349701,0.088679279,0.285847533,0.346085271
2016-08-15 08,-0.043378012,0.258217376,-0.261283748,0.175937847,0.094021539,0.287037668,0.346085271
2016-08-15 09,0.047927768,0.242779027,-0.260510487,0.176242722,0.112383652,0.291967618,0.346085271
2016-08-15 10,0.114583025,0.191335135,-0.245501258,0.155222718,0.144186375,0.261174879,0.346085271
2016-08-15 11,0.165214984,0.228083556,-0.245547963,0.150539238,0.230847446,0.247436995,0.346085271
2016-08-15 12,0.232617295,0.262086462,-0.251993196,0.163276441,0.293458792,0.285384427,0.346085271
2016-08-15 13,0.333095429,0.215597308,-0.262974513,0.172941353,0.24219234,0.464714367,0.346085271
2016-08-15 14,0.423939976,0.217657729,-0.267404701,0.179711855,0.143834729,0.552900808,0.346085271
2016-08-15 15,0.453242363,0.21734396,-0.269150892,0.181556601,0.099659874,0.585914928,0.346085271
2016-08-15 16,0.423421656,0.225335926,-0.274181713,0.185204842,0.082733412,0.605046135,0.346085271
2016-08-15 17,0.386163654,0.247103395,-0.267136348,0.171277054,0.000778437,0.729925436,0.346085271
2016-08-15 18,0.328095231,0.244313919,-0.257687034,0.191782879,-0.152818235,0.388224489,0.346085271
2016-08-15 19,0.263943824,0.17716406,-0.292689105,0.207003836,-0.317008736,0.446770316,0.346085271
2016-08-15 20,0.210716853,0.201206013,-0.294237888,0.197842542,-0.41922932,0.590498631,0.346085271
2016-08-15 21,0.149352953,0.204287051,-0.292409497,0.188631315,-0.490944301,0.547739171,0.346085271
2016-08-15 22,0.065863347,0.188499432,-0.288144476,0.180650906,-0.564556794,0.517082568,0.346085271
2016-08-15 23,-0.008149342,0.167840805,-0.286757415,0.177555225,-0.627728522,0.532218019,0.346085271
2016-08-16 00,-0.052346514,0.179171003,-0.287554516,0.172727897,-0.609149294,0.526494561,0.346085271
2016-08-16 01,-0.046207807,0.151167699,-0.290954318,0.174197907,-0.463078656,0.514912906,0.346085271
2016-08-16 02,-0.070789974,0.149588809,-0.290092125,0.172093521,-0.362522327,0.515109482,0.346085271
2016-08-16 03,-0.038657466,0.141138463,-0.29233793,0.172743161,-0.295935295,0.506416536,0.346085271
2016-08-16 04,-0.053931634,0.140055795,-0.289288315,0.169320095,-0.223552861,0.497782644,0.346085271
2016-08-16 05,-0.105952868,0.140594013,-0.288057923,0.162828385,-0.115356248,0.504612906,0.346085271
2016-08-16 06,-0.11622752,0.141030336,-0.290700678,0.161510373,-0.000725573,0.50128844,0.346085271
2016-08-16 07,-0.109316998,0.165527647,-0.289635097,0.158925016,0.075826785,0.50194908,0.346085271
2016-08-16 08,-0.026639777,0.158672847,-0.292042585,0.159449881,0.13723136,0.493496864,0.346085271
2016-08-16 09,0.080246009,0.128869414,-0.287836035,0.153284839,0.195681022,0.513797555,0.346085271
2016-08-16 10,0.153498151,0.12972752,-0.285734017,0.149052585,0.261202038,0.524035465,0.346085271
2016-08-16 11,0.202883271,0.130814456,-0.281465143,0.144767708,0.285161484,0.536784698,0.346085271
2016-08-16 12,0.263359046,0.157647925,-0.280525061,0.146864694,0.301842892,0.559547315,0.346085271
2016-08-16 13,0.340716766,0.160116381,-0.281132359,0.152536249,0.284090953,0.615492954,0.346085271
2016-08-16 14,0.42986448,0.159656906,-0.278174451,0.152668412,0.267659934,0.659073664,0.346085271
2016-08-16 15,0.530365982,0.160209816,-0.280908456,0.159330721,0.26146272,0.663857592,0.346085271
2016-08-16 16,0.550307198,0.171916514,-0.283890197,0.165532048,0.223607811,0.682994446,0.346085271
2016-08-16 17,0.512984755,0.153098087,-0.274016207,0.154564862,0.172634357,0.760789575,0.346085271
2016-08-16 18,0.465793051,0.13389878,-0.290351523,0.176248782,0.096261396,0.65374033,0.346085271
2016-08-16 19,0.372769709,0.109242016,-0.289678295,0.172659496,0.063204709,0.638427442,0.346085271
2016-08-16 20,0.291348432,0.130388443,-0.286142252,0.167778436,0.055159466,0.618302802,0.346085271
2016-08-16 21,0.243437195,0.133793787,-0.289498519,0.17286928,0.054316788,0.604034557,0.346085271
2016-08-16 22,0.185345581,0.154715689,-0.286519412,0.166275124,0.109150207,0.548169743,0.346085271
2016-08-16 23,0.10590847,0.153965673,-0.285030772,0.166954122,0.183674523,0.49583924,0.346085271
2016-08-17 00,-0.015292809,0.146846541,-0.281670868,0.164906937,0.215912264,0.478619525,0.369352083
2016-08-17 01,-0.043285665,0.149162909,-0.284402368,0.171745066,0.255227684,0.4833248,0.369352083
2016-08-17 02,-0.030419589,0.165679773,-0.2882108,0.178929621,0.232650302,0.480288267,0.369352083
2016-08-17 03,-0.094827249,0.168147209,-0.282690965,0.172751642,0.213847187,0.459276267,0.369352083
2016-08-17 04,-0.10078909,0.194574682,-0.286690676,0.175133722,0.174556833,0.452670634,0.369352083
2016-08-17 05,-0.13467795,0.191935141,-0.272230599,0.1652929,0.171236118,0.305876241,0.369352083
2016-08-17 06,-0.120943589,0.2096039,-0.262808687,0.157614658,0.272575349,0.214022806,0.369352083
2016-08-17 07,-0.125965792,0.221362943,-0.255723843,0.147804121,0.340213693,0.191928984,0.369352083
2016-08-17 08,-0.081995485,0.241130947,-0.258210305,0.154083042,0.371219358,0.2417231,0.369352083
2016-08-17 09,0.013788733,0.24019202,-0.256833054,0.159778401,0.355181876,0.250531415,0.369352083
2016-08-17 10,0.130134948,0.211242576,-0.251320207,0.156590927,0.378757565,0.206152301,0.369352083
2016-08-17 11,0.226326574,0.228956429,-0.247004389,0.155647282,0.338083848,0.210074704,0.369352083
2016-08-17 12,0.268102931,0.24072193,-0.246293138,0.159909771,0.307100138,0.224363796,0.369352083
2016-08-17 13,0.365350474,0.22489949,-0.246596733,0.162633936,0.264888214,0.27708835,0.369352083
2016-08-17 14,0.461852121,0.217970402,-0.193983832,0.163324984,0.230984781,-0.294633715,0.369352083
2016-08-17 15,0.543222212,0.216406128,-0.201517117,0.156629137,0.234374847,-0.162320555,0.369352083
2016-08-17 16,0.529471036,0.209514732,-0.223650105,0.15430734,0.246364829,0.041542347,0.369352083
2016-08-17 17,0.539185079,0.199115039,-0.231269955,0.157915248,0.195542081,0.122645425,0.369352083
2016-08-17 18,0.515565028,0.215146143,-0.236734318,0.164964783,0.102790831,0.153596141,0.369352083
2016-08-17 19,0.411758855,0.213564155,-0.233644482,0.156995717,-0.02145024,0.14820641,0.369352083
2016-08-17 20,0.320577065,0.230089403,-0.233853061,0.151758923,-0.058626069,0.149656482,0.369352083
2016-08-17 21,0.244850165,0.202413389,-0.23515851,0.147752501,-0.099872925,0.130927457,0.369352083
2016-08-17 22,0.09585152,0.24111112,-0.241363235,0.152755959,-0.168019947,0.122361766,0.369352083
2016-08-17 23,0.027405184,0.24512693,-0.244394478,0.150554204,-0.221252852,0.084539279,0.369352083
2016-08-18 00,-0.06137919,0.246089991,-0.244638141,0.146740621,-0.233507894,0.074681168,0.369352083
2016-08-18 01,-0.105778968,0.262783038,-0.251809782,0.156841805,-0.247221464,0.073640775,0.369352083
2016-08-18 02,-0.129513222,0.265418349,-0.256640985,0.163124695,-0.238676605,0.062119721,0.369352083
2016-08-18 03,-0.1367324,0.267916301,-0.257948804,0.166445811,-0.228311621,0.065416422,0.369352083
2016-08-18 04,-0.159482148,0.272320244,-0.257789257,0.167156368,-0.239537372,0.064109439,0.369352083
2016-08-18 05,-0.142951117,0.284248408,-0.258470837,0.169388468,-0.229983981,0.053823564,0.369352083
2016-08-18 06,-0.171310249,0.29276594,-0.258691116,0.169835476,-0.170302379,0.068941194,0.369352083
2016-08-18 07,-0.15622128,0.358269796,-0.257375987,0.169539777,-0.130776477,0.109771156,0.369352083
2016-08-18 08,-0.111094732,0.389526167,-0.256350871,0.168252062,-0.049175097,0.117727648,0.369352083
2016-08-18 09,-0.046539357,0.347987597,-0.255010958,0.172598921,-0.061440671,0.115357173,0.369352083
2016-08-18 10,0.052112349,0.318725479,-0.284874172,0.17055056,-0.024904973,-0.5937273,0.369352083
2016-08-18 11,0.157971696,0.327653275,-0.287168628,0.172830646,0.014378712,-0.131591316,0.369352083
2016-08-18 12,0.253733465,0.311899156,-0.27105717,0.170623951,0.091609706,0.054000263,0.369352083
2016-08-18 13,0.347277886,0.276686495,-0.265375447,0.177167039,0.107709803,0.096405355,0.369352083
2016-08-18 14,0.398300528,0.231893499,-0.259824738,0.179705916,0.084355264,0.208635848,0.369352083
2016-08-18 15,0.443030077,0.234707448,-0.263499444,0.176872907,0.114412446,0.39643683,0.369352083
2016-08-18 16,0.472215324,0.220135589,-0.253844147,0.169885238,0.106488327,0.367662533,0.369352083
2016-08-18 17,0.41921252,0.226146898,-0.245454657,0.160840479,0.101995345,0.346519872,0.369352083
2016-08-18 18,0.342025289,0.287519414,-0.241742639,0.153436109,0.116361698,0.317088792,0.369352083
2016-08-18 19,0.297494552,0.285339423,-0.238325729,0.147178419,0.074501078,0.299861281,0.369352083
2016-08-18 20,0.216773562,0.26892336,-0.236803111,0.142285801,0.012708711,0.284452738,0.369352083
2016-08-18 21,0.091804363,0.2599672,-0.234218598,0.128831843,0.002310146,0.251600833,0.369352083
2016-08-18 22,0.046190366,0.297484634,-0.242585311,0.133061714,-0.03199999,0.227223654,0.369352083
2016-08-18 23,-0.003716811,0.295526034,-0.246524872,0.135035388,-0.041101299,0.23177816,0.369352083
2016-08-19 00,-0.022916518,0.289468648,-0.249206829,0.137150345,0.002316985,0.23576441,0.392618895
2016-08-19 01,-0.062565205,0.329195343,-0.253056602,0.141171778,0.036247263,0.22459472,0.392618895
2016-08-19 02,-0.074532717,0.316039862,-0.254250583,0.148047273,0.0029116,0.238378364,0.392618895
2016-08-19 03,-0.081026074,0.291430421,-0.252120656,0.147565171,-0.008422351,0.235439645,0.392618895
2016-08-19 04,-0.088015243,0.291743095,-0.251898799,0.14397824,-0.044887707,0.227998383,0.392618895
2016-08-19 05,-0.09135719,0.291673792,-0.248881296,0.137866273,-0.101244012,0.229623432,0.392618895
2016-08-19 06,-0.092247718,0.292497265,-0.251547952,0.141953151,-0.179172073,0.229033764,0.392618895
2016-08-19 07,-0.097484153,0.291169148,-0.250349293,0.141915807,-0.212921963,0.235774031,0.392618895
2016-08-19 08,-0.018381972,0.292209745,-0.251307851,0.145135414,-0.188378982,0.293971889,0.392618895
2016-08-19 09,0.006350015,0.290722326,-0.248919112,0.146038335,-0.181926558,0.318574402,0.392618895
2016-08-19 10,0.15250807,0.290467247,-0.248678659,0.152141931,-0.108803147,0.427807468,0.392618895
2016-08-19 11,0.269178154,0.287138571,-0.273546295,0.154458495,-0.034873855,0.225272339,0.392618895
2016-08-19 12,0.319964351,0.276088605,-0.261604487,0.157181414,0.012275096,0.246982019,0.392618895
2016-08-19 13,0.315715121,0.268023144,-0.255671478,0.161040619,0.015588185,0.273234863,0.392618895
2016-08-19 14,0.349243399,0.266071946,-0.255892797,0.159757232,0.012335316,0.274189628,0.392618895
2016-08-19 15,0.361806335,0.261944722,-0.280369697,0.166328029,0.005985653,0.287172372,0.392618895
2016-08-19 16,0.367123938,0.248963385,-0.292234172,0.169750284,-0.017938502,0.331389029,0.392618895
2016-08-19 17,0.40729741,0.248921426,-0.290814701,0.170265543,-0.004389761,0.326506895,0.392618895
2016-08-19 18,0.391052407,0.247090818,-0.249502945,0.172024547,-0.002709261,0.998981595,0.392618895
2016-08-19 19,0.334860737,0.237676317,-0.296264659,0.164248821,-0.036015892,0.417215261,0.392618895
2016-08-19 20,0.286038125,0.269032469,-0.300893482,0.157081968,-0.048809533,0.257213495,0.392618895
2016-08-19 21,0.202015133,0.272704297,-0.303202588,0.157088259,-0.062821299,0.14426615,0.392618895
2016-08-19 22,0.146250475,0.274464583,-0.308103073,0.155237287,-0.065407091,0.131182023,0.392618895
2016-08-19 23,0.136740967,0.282179678,-0.229171645,0.162167524,-0.065081571,0.219658834,0.392618895
2016-08-20 00,0.144086922,0.284948194,-0.310802434,0.156186413,-0.063700944,0.146195671,0.392618895
2016-08-20 01,0.140018324,0.278932654,-0.316468884,0.15383453,-0.013728806,0.085305703,0.392618895
2016-08-20 02,0.102901067,0.283189872,-0.314830945,0.150414315,-0.054898685,0.059162684,0.392618895
2016-08-20 03,0.094718528,0.318675173,-0.31646075,0.148069154,-0.076723601,0.053593657,0.392618895
2016-08-20 04,0.057572773,0.318772801,-0.316050578,0.144675899,-0.12630545,0.045310147,0.392618895
2016-08-20 05,0.026981317,0.289958563,-0.314748691,0.144661997,-0.211410122,0.037058571,0.392618895
2016-08-20 06,-0.029552045,0.295008851,-0.313865588,0.141827147,-0.273236343,0.043279115,0.392618895
2016-08-20 07,-0.050659822,0.300273128,-0.312980993,0.139972336,-0.299906946,0.042874069,0.392618895
2016-08-20 08,0.00089914,0.303983781,-0.315000811,0.139531686,-0.257721457,0.074261142,0.392618895
2016-08-20 09,0.094149467,0.300777734,-0.312393893,0.137144037,-0.174888855,0.121394135,0.392618895
2016-08-20 10,0.160821331,0.261888071,-0.312898595,0.143137747,-0.102376336,0.118479243,0.392618895
2016-08-20 11,0.220096648,0.258737769,-0.30984559,0.142680858,-0.045391015,0.066853085,0.392618895
2016-08-20 12,0.25706699,0.246824409,-0.307249902,0.143114173,-0.00863167,0.00048361,0.392618895
2016-08-20 13,0.399364778,0.243282575,-0.312445309,0.152930484,-0.049692255,0.003170719,0.392618895
2016-08-20 14,0.467621704,0.218438223,-0.310969519,0.155229468,-0.113522136,0.040972556,0.392618895
2016-08-20 15,0.463220756,0.230288738,-0.313033388,0.159667656,-0.133221857,0.062911809,0.392618895
2016-08-20 16,0.473998989,0.253378016,-0.31174802,0.161536252,-0.138836562,0.045441201,0.392618895
2016-08-20 17,0.466450367,0.252492643,-0.31114786,0.163746846,-0.147444514,0.041515147,0.392618895
2016-08-20 18,0.445056739,0.257776785,-0.313097443,0.166872989,-0.162335343,0.033854187,0.392618895
2016-08-20 19,0.393764528,0.260593605,-0.313963849,0.169301114,-0.176047442,0.026901059,0.392618895
2016-08-20 20,0.343558483,0.277900404,-0.312720828,0.163639767,-0.225523281,0.032908732,0.392618895
2016-08-20 21,0.299028546,0.302258166,-0.312513806,0.162400485,-0.257702956,0.032628179,0.392618895
2016-08-20 22,0.309094067,0.300727391,-0.314246919,0.164523841,-0.310673127,0.015236721,0.392618895
2016-08-20 23,0.289310856,0.319957139,-0.308505265,0.139580792,-0.389809704,0.47590763,0.392618895
2016-08-21 00,0.255967272,0.325220472,-0.330137311,0.156497728,-0.676045295,0.77810149,0.415885708
2016-08-21 01,0.217487371,0.238875422,-0.350454122,0.185063513,-1.074078183,0.698162213,0.415885708
2016-08-21 02,0.176741902,0.261680541,-0.343850321,0.195099324,-1.334133211,0.176339643,0.415885708
2016-08-21 03,0.064034102,0.248479891,-0.32661795,0.174448746,-1.340526065,0.070209243,0.415885708
2016-08-21 04,0.007256942,0.21030886,-0.314870218,0.160970834,-1.149531696,0.105836486,0.415885708
2016-08-21 05,0.016019574,0.230459747,-0.337147776,0.15637955,-0.856011193,0.144693326,0.415885708
2016-08-21 06,0.005050448,0.197859322,-0.322229252,0.158160522,-0.621763026,0.10724946,0.415885708
2016-08-21 07,-0.027933294,0.237856731,-0.315863585,0.151572707,-0.40494145,0.081378367,0.415885708
2016-08-21 08,-0.00237967,0.254042075,-0.312668317,0.148901243,-0.258390962,0.070188373,0.415885708
2016-08-21 09,0.015683695,0.233966798,-0.312245388,0.15341403,-0.150211344,0.056584719,0.415885708
2016-08-21 10,0.102131653,0.24794273,-0.312465393,0.155940698,-0.045646363,0.069520479,0.415885708
2016-08-21 11,0.239608214,0.246980689,-0.314397839,0.165513658,0.036590428,0.082163698,0.415885708
2016-08-21 12,0.357361705,0.247733916,-0.315929194,0.169311167,0.087030993,0.110367603,0.415885708
2016-08-21 13,0.479560746,0.209449546,-0.314562717,0.168076329,0.099401312,0.148846908,0.415885708
2016-08-21 14,0.545542317,0.182398048,-0.315217476,0.164356639,0.12263199,0.199681845,0.415885708
2016-08-21 15,0.587151208,0.171750792,-0.319128962,0.169187358,0.116413061,0.221285696,0.415885708
2016-08-21 16,0.605223322,0.157406593,-0.315526023,0.167954626,0.018778508,0.230284315,0.415885708
2016-08-21 17,0.594139132,0.096945737,-0.320718331,0.163293508,-0.056970499,0.223715895,0.415885708
2016-08-21 18,0.547500831,0.094588467,-0.328041897,0.156990219,-0.144712873,0.223593307,0.415885708
2016-08-21 19,0.428549877,0.100933184,-0.332577887,0.154142349,-0.191475777,0.214477701,0.415885708
2016-08-21 20,0.300526628,0.140088199,-0.335765029,0.150485969,-0.218180064,0.188922977,0.415885708
